Index	NumberPSM	ProteinID	MaxPepProb	ReferenceIntensity	trt1	127N	128C	129N	130C	131N	RefInt_TMT6_FP18_chimerys
TMEM192	2	Q8IY95	1.0	22.35531015069438	-0.0701809572201828	0.02776372148121009	-0.07564319686372212	0.09914175919227564	0.01579325042289348	-0.010068547373659698	22.35531015069438
TMEM199	3	Q8N511	1.0	22.92665451852696	-0.10308193167655588	-0.054191561673928135	-0.030117185612525077	0.050647175126620425	0.14027883223012694	-0.03767950285706689	22.92665451852696
TMEM201	4	Q5SNT2	1.0	24.034851407362176	0.0552116863290788	0.0556408762796039	-0.02915253033446419	0.03857219353351837	-0.13739890274285926	-0.043055230838858094	24.034851407362176
TMEM205	2	Q6UW68	1.0	22.299063608754608	0.007856160696944947	0.09764308124712606	-0.030763741731044902	-0.01159106100768259	-0.07093469370143879	-0.0055603393830132575	22.299063608754608
TMEM209	10	Q96SK2	1.0	24.230822920705315	0.027259027622861254	0.06751797227160417	-0.026338567887782105	0.04990681791847784	-0.04699053059372105	-0.10287879456169158	24.230822920705315
TMEM214	12	Q6NUQ4	1.0	24.1143753064234	0.047302820888347696	0.06818834860344225	0.016829923353752996	-0.026281088304582312	-0.08205017599053477	-0.11289835285556116	24.1143753064234
TMEM222	1	Q9H0R3	1.0	20.044969126651132	0.05044599289556473	-0.06730707127691105	0.08362978390189824	0.08083431043977285	-0.22846264929337678	0.055394028037742515	20.044969126651132
TMEM223	1	A0PJW6	1.0	21.671931211422102	0.08315311876302545	0.11859056395798007	0.0020271771955684414	0.010954711463465827	-0.1315281530792305	-0.09989130231985399	21.671931211422102
TMEM242	2	Q9NWH2	1.0	20.093628996317904	-0.04839313114261845	0.17523630199118934	0.05111126356836593	-0.07733949359887404	-0.11821032242905005	-0.010970089266268523	20.093628996317904
TMEM245	2	Q9H330	1.0	22.03978389183856	-0.11978425819937932	-0.01113533655344412	-0.04834567273942447	0.06644608559911447	0.05419122539070287	0.04422338751771804	22.03978389183856
TMEM259	1	Q4ZIN3	0.9997	18.99201238018224	0.1059141062141542	0.11443440331507304	0.047658846419956546	0.06321088580277845	-0.29039325925694115	-0.0812787279559366	18.99201238018224
TMEM30A	3	Q9NV96	1.0	22.941520653875276	-0.101542550904405	-8.9556261587731E-4	0.035561225847708045	0.0985244987533207	0.08085854636074785	-0.05454721737794088	22.941520653875276
TMEM33	12	P57088	1.0	26.19266021233629	0.21743821088995574	0.11552205930696324	-6.052848665980548E-4	-0.01708010833556095	-0.12896398672938858	-0.15364844054938853	26.19266021233629
TMEM35B	1	Q8NCS4	1.0	18.62773552089371	-0.231925820861683	-0.13487808778070942	-3.5043560211178715E-4	0.18039401553370382	0.07903061892309537	0.06832303714356058	18.62773552089371
TMEM38B	2	Q9NVV0	1.0	19.485884467099265	0.13500969678630614	0.11198723065569727	0.11794892671444757	-0.07421229536095009	-0.2233482737479262	-0.14442308381823477	19.485884467099265
TMEM41B	1	Q5BJD5	0.9974	22.369027961071982	0.17438541946919628	0.09013564343529623	-0.099768292281734	0.014686742436904154	-0.09139881061995325	-0.11244510240154781	22.369027961071982
TMEM43	11	Q9BTV4	1.0	23.93294663791927	0.02951833130429371	0.05489437559092636	0.001720016739927388	0.0704793586962964	-0.048399449145364315	-0.05591196920967434	23.93294663791927
TMEM59	2	Q9BXS4	1.0	19.893718783253988	-0.005456947857891414	0.0972829669854054	0.11887998941449762	0.05444102235954684	-0.1258800175336665	-0.17465212811450304	19.893718783253988
TMEM70	1	Q9BUB7	1.0	20.582849990627622	0.0034102124705590597	0.12410407214429142	0.01643451461994161	-0.055390050858243	-0.0657850825452293	-0.031228646238769642	20.582849990627622
TMEM87A	4	Q8NBN3	0.9992	22.64528003788932	-0.00803756156268598	0.03601335891080648	0.05253154821210515	0.08689071257153458	-0.16501450364925851	0.016959042587270545	22.64528003788932
TMEM9	2	Q9P0T7	1.0	21.20643491738915	-0.0908609344362663	0.03070150962467899	0.020743843570782516	0.03489691691724772	0.009227657010276502	-0.01350131129255594	21.20643491738915
TMEM9B	1	Q9NQ34	1.0	20.673679890081242	0.04119643056781541	0.038798965649085915	-0.052621170899179504	0.04992480249433484	-0.05712886622217184	-0.024434477244213326	20.673679890081242
TMF1	9	P82094	1.0	22.88998649822203	0.029300028486035856	0.0013846485455495383	0.026782441173892835	0.018420336421232975	-0.033445783905783344	-0.020260728281549234	22.88998649822203
TMOD3	31	Q9NYL9	1.0	26.164886830333007	0.02382110690907524	0.057747078108715044	-0.030492880519584986	0.0433919522393893	-0.03193481098640305	-0.08071597968302768	26.164886830333007
TMPO	97	P42166;P42167	1.0	27.744470179455114	0.004384356200020534	0.04110662512934837	-0.0318596020473052	0.04194213470491803	-0.04870586386395459	-0.03948309289653551	27.744470179455114
TMSB10	8	P63313	1.0	26.39947523048573	-0.03492186047102841	0.018302178914446188	0.055369315352882253	0.11892798070599042	-0.18005413486477906	-0.01631566051190525	26.39947523048573
TMSB4X	18	P62328	1.0	27.826104541403325	0.36189998713183513	0.1200264572144647	0.001414888828174199	-0.05108961758278774	-0.34421124616116394	-0.25208034883316977	27.826104541403325
TMTC2	1	Q8N394	1.0	18.215351863347017	0.019447646376921313	0.0033908256643542245	-0.05217990305013842	0.02270572110054303	0.1049137985420927	-0.10732982569098581	18.215351863347017
TMUB1	1	Q9BVT8	1.0	21.848342948742314	-0.03517309337800967	0.0018764936222268602	-0.02118036033311199	-0.007662941138644186	0.05514427056920468	0.00531681967639841	21.848342948742314
TMX1	18	Q9H3N1	1.0	26.716626401339884	0.12778002167977576	0.06463681208334648	0.022259642837655136	0.0041015729385982524	-0.1599599399703564	-0.14078658483420092	26.716626401339884
TMX2	13	Q9Y320	1.0	26.03618197477032	0.09321481267791754	0.09901320255759494	-0.05932170338046028	0.020967068511154707	-0.06459693486769069	-0.0765262050615334	26.03618197477032
TMX3	2	Q96JJ7	1.0	20.283353420312697	0.03779242498410529	0.09628922610690704	0.03241218035021998	-0.009332345054477997	-0.09842613502095698	-0.0770530379564267	20.283353420312697
TMX4	2	Q9H1E5	1.0	21.48686016241679	0.05411043937887783	0.06250230421451519	-0.02732214211445516	0.05691848321122528	-0.07580419449891451	-0.08545978679642552	21.48686016241679
TNFAIP1	2	Q13829	1.0	20.277897645969283	-0.11268219097953214	0.04388992733694064	-0.06606189087624426	0.13071469954999504	0.0053908730031251295	-0.023580579019662373	20.277897645969283
TNFAIP2	6	Q03169	1.0	23.287488370067823	0.1039493315513198	0.07757186284888551	0.025553109806768504	0.008056317736609309	-0.14504238374231093	-0.14555462986836432	23.287488370067823
TNFAIP3	1	P21580	0.999	14.816448554860777	0.09929819954666641	0.19302141257539773	0.06481138906261208	-0.08267534029177881	-0.16004785182465397	-0.15145176621138035	NA
TNFAIP8	5	O95379	1.0	25.968763808744992	0.06052052858622048	0.10108044807528316	-0.01159400618548645	-0.02061436982660325	-0.14071415512071184	-0.041986488875437544	25.968763808744992
TNFRSF10A	2	O00220	1.0	20.848861681838322	-0.11361756733091699	0.03360256578758136	-0.018192802081208548	0.07649059998290664	-0.017652131632968526	0.031787959426331724	20.848861681838322
TNFSF13B	1	Q9Y275	1.0	19.881971286162887	-0.0643536901977022	-0.06272170795185872	0.39939237710881415	-0.05902260378153201	-0.16943076694692394	-0.1232607021911214	19.881971286162887
TNIK	12	Q9UKE5	1.0	24.405324918186114	-0.01779150817731434	-0.0033113966658007143	0.010043466471687523	0.033908346403870304	-0.018832139606615783	-0.04647044949453161	24.405324918186114
TNIP1	1	Q15025	1.0	19.425588970893244	0.002629613742367809	0.028908091431347316	0.06800182185478576	-0.005226676757956739	-0.03776962462268685	-0.06020374683331298	19.425588970893244
TNKS	1	O95271	0.9989	18.27923973239335	-0.006960219455379502	0.047189508903617394	-0.006647122999446253	0.07715129951409594	-0.09337567986091244	-0.02341692753337199	18.27923973239335
TNKS1BP1	9	Q9C0C2	1.0	22.830109296404366	-0.08635823096402007	-0.03585475054089926	-0.004429172962961303	0.07312363385724652	0.050675080386726634	-0.0010292780796170575	22.830109296404366
TNPO1	33	Q92973	1.0	26.173194925368325	0.06744995398842946	0.1130789991182084	-0.0277326421036328	0.0038233191992134152	-0.1031322749174528	-0.09743500149035889	26.173194925368325
TNPO2	1	O14787	1.0	20.772186603152143	0.15824546471141154	0.237043580224384	0.06958774400165169	-0.013170537188194942	-0.06447464164603645	-0.49640063105509036	20.772186603152143
TNPO3	9	Q9Y5L0	1.0	24.181350694986765	0.24153643982041118	0.14294428583468033	-0.014242458529370339	-0.056421645779446195	-0.16454969208453107	-0.16581056397490812	24.181350694986765
TNRC18	6	O15417	1.0	22.54642770572387	0.01846807550907492	4.2285408518516476E-4	-0.04319381768813635	0.04435893059677021	-0.09363373763327587	-0.07863631034107676	22.54642770572387
TNRC6A	4	Q8NDV7	1.0	21.78072514830529	-0.14438332104255114	0.0847913368409472	0.058370227443965916	0.06746598349743849	-0.2035515475529852	0.058005752836860935	21.78072514830529
TNRC6B	3	Q9UPQ9	1.0	20.56474471548836	-0.10973077903650186	4.4808576045696213E-4	0.05651782885176715	0.030737430166318802	-0.06285045897796238	-0.019497798269526356	20.56474471548836
TNXB	1	P22105	1.0	19.49105353001741	0.3338327014006097	-0.16843658686820717	-0.21303092044291105	-0.28660188801694986	0.3469205199911265	-0.15933173066756012	19.49105353001741
TOE1	8	Q96GM8	1.0	23.651573856766646	0.06175526014942356	0.07231964224740661	-0.0010156183500988902	0.008562422218726162	-0.042471939936007175	-0.13076889655751156	23.651573856766646
TOLLIP	11	Q9H0E2	1.0	22.972520399418908	0.03210396990816733	0.09041525609315215	-0.013968464030579497	-0.00993850275645336	-0.05436089806822153	-0.10073465504108015	22.972520399418908
TOM1	6	O60784	1.0	22.205078725746084	-0.1807950238906848	-0.07450605127420751	0.07228981738957962	0.09093974627273482	0.03663818296698018	0.027318464786000085	22.205078725746084
TOMM20	3	Q15388	1.0	22.627583930462972	0.005875800100231032	0.11796285135091367	0.0018847391841561034	-0.03786763466265697	-0.09892356447660688	-0.22036687415176104	22.627583930462972
TOMM22	9	Q9NS69	1.0	24.67191079375083	0.03350048394000993	0.10838591653607565	-0.0314817239120444	0.008174274314775687	-0.02329970366302092	-0.07796360692009685	24.67191079375083
TOMM34	31	Q15785	1.0	25.58482458042215	0.025627285076001982	0.09422121869048361	-0.04635701948235571	0.017828807358728938	-0.027458457941940573	-0.03748001345104868	25.58482458042215
TOMM40	21	O96008	1.0	25.06771677538198	-0.04229898628132034	-0.007170126665130283	0.011922959145996614	0.02963159019834194	-0.08879806303524873	0.005028458902263111	25.06771677538198
TOMM40L	1	Q969M1	0.9961	14.816448554860777	0.04067342975228527	-0.06255484396144873	-0.09079472341806394	-0.04169786622996163	0.03759456347835766	0.10691367870101942	14.816448554860777
TOMM5	10	Q8N4H5	1.0	24.61350053705083	-0.003673604183896728	0.05273834357424079	-0.0417190405829313	0.032393678117928815	-0.03229496692866718	-0.061858372588076804	24.61350053705083
TOMM6	8	Q96B49	1.0	22.913933484061555	-0.16313728907020408	0.04179567011165286	0.026106990960567344	0.08498115700745679	-0.006125666749070113	-0.13092763596439383	22.913933484061555
TOMM70	42	O94826	1.0	26.20325395922601	0.052992583499657187	0.08303116511443598	-0.022397871094623767	0.009788268284292911	-0.04140748680587336	-0.0625263137201717	26.20325395922601
TONSL	4	Q96HA7	1.0	22.010089208672188	-0.004652360164358882	0.06226642444519204	-0.05649625005660219	0.009851941063020675	-0.025969446906824345	-7.482336152975222E-5	22.010089208672188
TOP1	74	P11387	1.0	26.274889522724038	0.05502450767479772	0.07541781345629062	0.024285480059080378	0.038973977638512736	-0.12029096743249212	-0.12813392141573843	26.274889522724038
TOP2A	112	P11388	1.0	26.552054272461014	0.12062786592393415	0.10028445136828523	-0.01877790893091813	0.012587233866568681	-0.13173191557838848	-0.09954154497543222	26.552054272461014
TOP2B	36	Q02880	1.0	25.809642400287114	0.12183340217706373	0.08761338913217998	-0.007333571016172158	-0.016023407399607947	-0.1247823664040304	-0.12056640311283395	25.809642400287114
TOP3A	3	Q13472	1.0	21.537693965382957	-0.014083661966768801	0.08739680721115661	0.0762607439029992	-0.07205749865026334	-0.059197133450840766	-0.054839821269338174	21.537693965382957
TOP3B	7	O95985	1.0	23.002071639912128	0.04772810915249792	0.025262356288703103	0.003930035056175285	0.043968169007527536	-0.07657901519890586	-0.03577510327829714	23.002071639912128
TOPBP1	20	Q92547	1.0	23.236742731290917	0.012754700426679477	0.07820467590274838	-0.021320035111571656	0.007822233550161428	-0.06672933470065345	-0.06845506729050932	23.236742731290917
TOPORS	3	Q9NS56	1.0	21.00530381475154	-0.19761344514868462	-0.13637743449256234	-0.24775282241344598	0.09652102201031276	0.28566043895249393	0.05019408898383304	21.00530381475154
TOR1A	8	O14656	1.0	22.43245375155567	0.017866830817002466	0.12630829792670006	-0.015644051957172778	0.03411750455441798	-0.07361042057440148	-0.11657345380902928	22.43245375155567
TOR1AIP1	22	Q5JTV8	1.0	26.149319071819765	0.0487280051205321	0.05187559497795391	-0.08016969512823202	0.02059545182579292	-0.04829152416088078	-0.06450291198398617	26.149319071819765
TOR1AIP2	5	Q8NFQ8;Q9H496	1.0	23.140711705455917	-0.05885907639678578	0.09074329311107121	0.04039894858350834	0.1068483921966159	-0.04678866411862259	-0.074211199650005	23.140711705455917
TOR2A	2	Q5JU69	1.0	20.747006982492486	-0.07925571838634404	-0.049707209973245625	0.06840463836594157	0.10887596229266894	-0.07219004026259412	-0.010014707052406813	20.747006982492486
TOR4A	6	Q9NXH8	1.0	22.739092306267118	0.14253340407584325	0.14298010206351286	-0.002996845458002717	8.843429254969948E-4	-0.14981266468111532	-0.14301220325809538	22.739092306267118
TOX4	12	O94842	1.0	24.12112527589984	0.04935281892125776	0.09123486353298205	0.0145579962857596	0.07839519541073514	-0.1324561661685042	-0.0794404559780455	24.12112527589984
TP53	29	P04637	1.0	26.335561547674644	0.032587129250057245	0.03397614419207784	-0.03670112224333799	0.027030586383119726	-0.04244519700822291	-0.0766391763474843	26.335561547674644
TP53BP1	22	Q12888	1.0	23.771211057205456	-0.045398373802457925	0.041662650708565785	-0.012666828157350096	0.04574554014657828	-0.02960656003319695	-0.02182687967816932	23.771211057205456
TP53BP2	4	Q13625	1.0	22.110001312874733	-0.09098978923629186	-0.017305388960592083	0.037502252554865834	0.01707823502937522	0.004079833111042319	0.04985411248276961	22.110001312874733
TP53I11	1	O14683	1.0	18.499265871611595	7.09559822603012E-4	-0.06896528355154175	0.1255320314646582	0.05904564593466333	-0.09366757248693958	-0.03451068302308968	18.499265871611595
TP53RK	7	Q96S44	1.0	23.05508869650621	-0.04053659613289362	0.04258783868475646	0.05613320294006385	0.10106519699560224	-0.0723505143396217	-0.04756243267101112	23.05508869650621
TP63	1	Q9H3D4	0.9838	20.405671403423288	-0.12249989909035719	-0.04361684885416395	0.008368872168460939	0.1373395063850893	0.04342380208289498	-0.03661967583953896	20.405671403423288
TPD52	11	P55327	1.0	25.416142445387578	0.04246764982510243	0.0609981844614822	-0.06733703197616414	0.07147660378084453	-0.03367685965692857	-0.061453764481477435	25.416142445387578
TPD52L2	27	O43399	1.0	26.348452521559317	-0.027320295434424935	0.015073759353956717	-0.019673086562352893	0.06536625366923232	-0.0017430346021178877	-0.00847992827863564	26.348452521559317
TPGS1	3	Q6ZTW0	1.0	21.399695230594897	0.05021562758120268	0.09747890764772649	-0.010561425392044299	0.03244267376353349	-0.07411434051145349	-0.12959908115796992	21.399695230594897
TPGS2	1	Q68CL5	1.0	16.274827098972448	-0.2635765577179612	0.034522801937306724	0.09174847609333092	-0.0044727451279840125	0.005682728634445411	0.10601268047237156	16.274827098972448
TPI1	119	P60174	1.0	30.508556938027006	0.03935890929964714	0.049747563672088546	-0.015915500631937363	0.01019554220777863	-0.06105144852676858	-0.08715023179915882	30.508556938027006
TPK1	1	Q9H3S4	1.0	20.839048873085854	0.019416841553560715	0.1777241623670882	-0.009672102189096421	0.02660174395228765	-0.10573552816598664	-0.12958731676245705	20.839048873085854
TPM2	1	P07951	1.0	20.723232157834044	0.019368698550792374	0.1389266680162322	-0.016271772550442876	0.013686863681318329	-0.14710924651597068	-0.02323521545020668	20.723232157834044
TPM3	48	P06753	1.0	27.721598429083617	0.11881558956362959	0.09013344087859565	-0.028673210092289736	-0.005575611198000985	-0.09531021298731623	-0.09047187389958111	27.721598429083617
TPM4	16	P67936	1.0	23.96070317139826	0.038094121034536244	0.05866792767704965	-0.007781210068626976	0.019634967145057303	-0.041356945894257535	-0.04802210188559286	23.96070317139826
TPMT	2	P51580	0.9998	21.02852721287107	0.35494950006706194	0.18987740454575786	0.038201830964002426	-0.1617342566954072	-0.3331446203382882	-0.22179620074440543	21.02852721287107
TPP1	8	O14773	1.0	25.283186238079384	-0.05835439917672858	0.11973459844483436	-0.02290846110738798	0.06667935169968686	-0.06369611955926047	-0.09996832426884694	25.283186238079384
TPP2	112	P29144	1.0	26.530114032201826	0.056596422952393866	0.06035421243579364	-0.03124679974746236	0.03557835447868385	-0.07232087800625209	-0.06725757739882532	26.530114032201826
TPR	169	P12270	1.0	26.48184640535917	0.025749705129733513	0.057829341845438975	-0.029493957623193623	0.03799370423940118	-0.04986640414931642	-0.060744514713533704	26.48184640535917
TPRKB	6	Q9Y3C4	1.0	24.318955355773323	-0.08317757653642399	-0.03899164029882041	0.021585820931518285	0.09684785150086661	-0.04495782289351169	-0.03679758102738262	24.318955355773323
TPRN	5	Q4KMQ1	1.0	22.127507097075533	-0.04837368701736011	-1.5563226709858213E-4	0.029368699770078166	0.019129829607633653	-0.010435896087770402	-0.026924501859603822	22.127507097075533
TPST2	1	O60704	1.0	21.283863336777166	-0.2831808509336291	-0.1864454717949542	-0.09997061369462301	0.186377743707542	0.22785161748496208	0.0805346116622303	21.283863336777166
TPT1	52	P13693	1.0	29.300675256665063	0.03235991552570283	0.041813059404214314	-0.050957546705326706	0.026049041171630094	-0.006277682887890101	-0.03639959787180658	29.300675256665063
TPX2	44	Q9ULW0	1.0	24.81489154418396	0.03053281169465727	0.03677377403529025	0.002771493080521381	0.021408602454734194	-0.0713180826092934	-0.05752691979635394	24.81489154418396
TRA2A	10	Q13595	1.0	25.96740444414444	-0.04545914250649297	0.018223481044721268	-0.039786834847618024	0.061460612111051915	0.03215673600259983	-0.01644091104290979	25.96740444414444
TRA2B	24	P62995	1.0	27.467173187267612	0.04052397354418247	0.10054064161749654	-0.027677143989912167	0.023285085298034858	-0.05165675806603254	-0.09436603262216536	27.467173187267612
TRABD	5	Q9H4I3	1.0	23.026344378364204	-0.009818884019807683	0.09313904067924739	0.017483739029607648	-0.012405179043033954	-0.05735609445833845	-0.07133573669889515	23.026344378364204
TRADD	1	Q15628	0.9998	20.726627530066096	0.006482969500154923	0.10882216842769665	-0.017620929802127705	0.04958888085309354	-0.05067950919963948	-0.106502785726871	20.726627530066096
TRAF2	9	Q12933	1.0	23.237713711900255	-0.04669724885708604	-0.02871297444412768	0.007993192401727356	0.06044099714333839	-0.016360709921645622	-0.06311843928381933	23.237713711900255
TRAF3	2	Q13114	1.0	21.820435368152843	0.36995607955696386	0.39321782871142297	-0.21432936064891095	-0.19738892748337378	-0.2823305571182253	-0.29717223699054607	21.820435368152843
TRAF3IP3	3	Q9Y228	1.0	22.699780681312298	0.05392191701131921	0.0357308344806988	0.01546445891584014	0.011002287824503298	-0.04896501362346939	-0.06091813088058373	22.699780681312298
TRAF6	4	Q9Y4K3	1.0	22.537497259938796	-0.05542377568529133	-0.01798656215889949	-0.033464965726233586	0.059298486805118955	-0.03661702864789618	0.04870650584946645	22.537497259938796
TRAF7	2	Q6Q0C0	1.0	21.754329595418678	-0.048182094302402945	-0.011610294201361171	-0.03392219688241127	0.03231507879520379	0.022210745336415982	0.03136151448414104	21.754329595418678
TRAFD1	6	O14545	1.0	23.525291256967247	0.06887948056382776	0.07512173611915962	-0.06180349314325362	0.008637614022561024	-0.09649871289600043	-0.021158927423897467	23.525291256967247
TRAM1	3	Q15629	1.0	23.63709132645593	0.09951304044948017	0.08122721737704452	-0.14660035307065478	0.023650107732922976	-0.028998641984543383	-0.09543165845555635	23.63709132645593
TRAP1	70	Q12931	1.0	27.311079942909593	0.042775485089629584	0.07696282067572735	-0.010354821946579662	0.032876020103655534	-0.07165248835999627	-0.09223783699813382	27.311079942909593
TRAPPC1	1	Q9Y5R8	0.998	20.992497808157392	-0.08715345930448848	0.04187321111978548	0.017509508597129297	0.04733416045726102	-0.01782496651198784	-0.00594595969204903	20.992497808157392
TRAPPC10	3	P48553	0.9994	21.358744206172435	-0.09449759780437184	0.0409436402568808	-0.06398499154944659	0.11616272360680568	-0.0048288871676902545	-0.017371665230353273	21.358744206172435
TRAPPC11	2	Q7Z392	1.0	21.861085012335717	-0.04122567174387726	0.08074868199519258	-0.07163436500572828	0.04280323020201493	-0.011824447775200753	-0.004738105640573309	21.861085012335717
TRAPPC12	2	Q8WVT3	1.0	19.547803162788487	-0.04961984606916214	0.07610399310006333	-0.08747064417831929	0.2001677269474076	-0.2268511237975277	0.013647746872574196	19.547803162788487
TRAPPC13	2	A5PLN9	1.0	21.159274444171682	0.028406222296524675	0.030758872463350073	-0.018435888511596943	0.04603088675926159	-0.015250255877317542	-0.07797383708572703	21.159274444171682
TRAPPC2L	4	Q9UL33	1.0	24.500680883282996	0.04767101223984227	0.03520543749483629	0.035912656910273455	-0.010543603969638937	-0.009070727401514489	-0.08243100526412128	24.500680883282996
TRAPPC3	4	O43617	1.0	23.502132898332203	0.06246744983458363	0.11203607622406775	-0.05744032932991239	-0.01016992212111667	-0.12054599181360004	-0.09778475134548259	23.502132898332203
TRAPPC4	6	Q9Y296	1.0	23.057343259148887	0.11643936003108557	0.018771911639387184	0.009159102375082995	0.009168784524512752	-0.07080258478604584	-0.022909717818146547	23.057343259148887
TRAPPC5	1	Q8IUR0	1.0	20.183925833529223	0.1920913078080524	0.13019278616149776	-0.026835168435447088	-0.07075613650855672	-0.15099359779945587	-0.10655780453889818	20.183925833529223
TRAPPC6B	1	Q86SZ2	1.0	21.323147143080504	-0.13282133049538558	-0.02274569587343933	-0.20858938312882813	-0.10678689220971549	0.4676051010716691	-0.1097520519875772	21.323147143080504
TRAPPC8	7	Q9Y2L5	1.0	22.944561995116462	-0.0043931421508318635	0.045815627430759065	-0.006532915716320531	0.03913561630044882	-0.04265390322829887	-0.03916341486607422	22.944561995116462
TRAPPC9	2	Q96Q05	1.0	20.320811210268257	-0.02294092541667858	0.1055874997058659	0.0010669388895099274	8.954415076001254E-4	-0.1459177924773858	0.03605545375247665	20.320811210268257
TRERF1	4	Q96PN7	1.0	21.495367147975426	-0.06559447748343494	0.02840097327540647	0.0183678277465944	0.06106433299557601	-0.07524087319584094	-0.041517102775577186	21.495367147975426
TRIAP1	5	O43715	1.0	24.97711672028276	0.07762412949859154	0.06801074437140109	0.013622742577094726	0.015961342185843108	-0.05303573531957895	-0.0819939698547536	24.97711672028276
TRIB3	2	Q96RU7	1.0	20.26105089783835	-0.015444804625696307	0.1600070574390582	0.11893437382465066	0.03424915050425792	-0.061888583503493244	-0.286968184879572	20.26105089783835
TRIM13	3	O60858	1.0	22.95025881948815	-0.14132816870072062	0.06177208602873563	0.06844857685712569	0.014437252318678873	-0.05613452140898545	0.04504597830532475	22.95025881948815
TRIM14	3	Q14142	1.0	22.00949094986503	-0.07889732355080525	-3.71815375661555E-4	0.04293590485337262	0.05298984192876688	0.02380524841341014	-0.08125323577559129	22.00949094986503
TRIM21	5	P19474	1.0	22.691341320914614	-0.048484269047925466	-0.023374515064496393	-0.06550733758935934	0.05400307192951459	-0.011370866384851297	0.0900361312390956	22.691341320914614
TRIM23	1	P36406	1.0	18.233164911368224	0.38452609166192175	0.16264617543580684	0.10866399297530371	-0.1702430501022576	-0.2602444431603601	-0.3707840341443802	18.233164911368224
TRIM24	15	O15164	1.0	22.4249851941691	0.12025173819971613	0.12683393188107672	-0.0050994068123344505	-0.03504726453633289	-0.1834244273384975	-0.1421961847722173	22.4249851941691
TRIM25	31	Q14258	1.0	24.605529123906095	0.026558408696800484	0.06590907718825179	-0.022158273704768305	0.02753215398450415	-0.023857076070630256	-0.06776820944420336	24.605529123906095
TRIM26	10	Q12899	1.0	22.439400569631584	-0.014811925894535172	0.0380126683211266	0.033341308215399934	0.05876143735658701	-0.009039056535225853	-0.0693704772710646	22.439400569631584
TRIM27	2	P14373	1.0	22.3617249766929	0.09393655960515801	0.02952574552071674	-0.06119836775636145	0.10050041029832535	-0.14984492783823988	-0.046830125407600676	22.3617249766929
TRIM28	80	Q13263	1.0	27.86392411504533	0.09208836047379876	0.0856884382826184	-0.0011086247579488173	0.006254498373101214	-0.10674702350652154	-0.10568173639162914	27.86392411504533
TRIM33	8	Q9UPN9	1.0	24.099354094307238	0.11898765518488119	0.10014006796672703	-0.0424744572032445	0.010804950568296334	-0.09959641023061394	-0.0760782474042987	24.099354094307238
TRIM4	3	Q9C037	1.0	21.41827367613039	0.02980296931564297	0.04636154303737783	0.06397890084997471	-0.01591042126630171	-0.05222067448532819	-0.11130364573845952	21.41827367613039
TRIM56	14	Q9BRZ2	1.0	23.504052563452724	-0.00353686358313432	0.0583188364673477	-0.003571777635076323	0.017961419855653915	-0.07549607767144018	-0.037868314957774984	23.504052563452724
TRIM65	4	Q6PJ69	1.0	21.177289089722276	-0.10607346065882783	0.00486885607823595	0.15516508579836774	0.03078336394039205	-0.07760853971844117	-0.039996830932619964	21.177289089722276
TRIM71	8	Q2Q1W2	1.0	22.163660730844338	-0.019067165461952307	0.05189917896881191	0.05486008815784604	-0.010219708393524485	0.0191374937227069	-0.10151093840024039	22.163660730844338
TRIP11	12	Q15643	1.0	24.622953719312335	0.12124870357161832	0.04901303020364445	0.0202352408351949	-0.033446059750263046	-0.052213948313083236	-0.08661276075975088	24.622953719312335
TRIP12	27	Q14669	1.0	24.464582926901706	0.004956681283140085	0.05087800487768668	0.02174144757517027	0.019973569291792614	-0.08297610759171903	-0.05430025517504333	24.464582926901706
TRIP13	24	Q15645	1.0	25.136483426682723	0.10535846365713564	0.10208003103264218	-0.01267427372406793	0.003318376495556663	-0.12842863420667783	-0.0886652642571768	25.136483426682723
TRIP4	15	Q15650	1.0	24.265992560099388	0.027227880058923404	0.08572637630622992	0.028156615049535816	0.0023881541358754532	-0.059754290570570134	-0.07993918515721532	24.265992560099388
TRIP6	23	Q15654	1.0	24.693201524946307	0.01084052193522922	0.03859004819638301	-0.008204175216814491	0.004568595738277281	-0.05641508678094809	-0.05348598001335958	24.693201524946307
TRIR	23	Q9BQ61	1.0	26.265698510960828	0.09028984231860093	0.10892858335681055	-0.03237304810433628	0.0015261733661695587	-0.09636466303087943	-0.09763273812867723	26.265698510960828
TRIT1	2	Q9H3H1	1.0	20.844860893961368	-0.18219814736742102	0.12636855573252692	0.15151387616686307	0.05101557093304354	-0.10668904408216395	-0.08890028187595789	20.844860893961368
TRMT1	23	Q9NXH9	1.0	24.75547360188464	0.014712632318996555	0.026549538856805555	-0.012654455662550745	0.04034238970346138	-0.03655703077806294	-0.06826142204898922	24.75547360188464
TRMT10A	2	Q8TBZ6	1.0	21.218015914250532	-0.11305230642438424	0.09557444005449511	0.08059989564574188	-0.02675199420779517	-0.08642100937809527	0.033252358300449814	21.218015914250532
TRMT10C	23	Q7L0Y3	1.0	25.086957406995683	0.08259771158105877	0.0660191806624546	-0.02269315063139743	-0.019661723420782096	-0.07730891543094387	-0.06618835596746209	25.086957406995683
TRMT11	3	Q7Z4G4	1.0	21.272773570322574	0.1562792483627291	0.07427103386991263	0.058048094662675354	0.01689194830865759	-0.11614926397253811	-0.15781270020190874	21.272773570322574
